,All Data,Federated
0,0.8274930951827989,-0.02039678334648598
1,0.8489554227678171,0.022193570330596768
2,0.8455700205907565,0.055270352030797776
3,0.8483746267917922,0.1145726053515822
4,0.849203322836575,0.17016818584058346
5,0.8498537579411117,0.23986093256808116
6,0.8492875868756793,0.2788165683878917
7,0.8488552027585742,0.32451690829461566
8,0.8474443406122061,0.3969811112688626
9,0.8464120586732615,0.4412932348892036
10,0.8459569866658284,0.4808342164417341
11,0.8455073465251532,0.5262505818246614
12,0.8451464159542089,0.5695026029252792
13,0.8447941372707919,0.5907266042912969
14,0.8445513785266562,0.6204474427960861
15,0.8473877882068807,0.6456449075800633
16,0.8469005027058818,0.6584445803911592
17,0.847614213766632,0.6771229258863423
18,0.8467480748662877,0.6952435475625844
19,0.8466250462610356,0.7088032908412281
20,0.8478671363813077,0.7177384892627303
21,0.8479612441089774,0.7263230957686019
22,0.8484941686576202,0.7377489112769795
23,0.8485285878639413,0.7490862590554691
24,0.8479966877378392,0.7580963777414306
25,0.8483341059194381,0.7623179114247016
26,0.8487946856401511,0.7668028998836566
27,0.8485320739047604,0.7745702112015874
28,0.8486920080922808,0.7794443986532562
29,0.848902392373561,0.7824241617836841
30,0.8489462362786373,0.7876538873418449
31,0.8495948631421041,0.7895906286015856
32,0.8497896551832712,0.7929163272694824
33,0.850099270758197,0.7944903444449426
34,0.849702167035279,0.7986144600935354
35,0.8497526432537198,0.8011556947669036
36,0.8494785263948748,0.8015631274981858
37,0.8486653510054971,0.8041175356771945
38,0.8484815363541489,0.8034818843239523
39,0.8490759702358713,0.8045050361995059
40,0.8490205883373108,0.8047233311139727
41,0.849274728327875,0.8060198434054254
42,0.8493877753380951,0.8078059836162297
43,0.8495469666958162,0.8095997582558343
44,0.8493643353301878,0.8151572407266626
45,0.8495939688094398,0.8168151825209979
46,0.8495760533261413,0.8183241452254313
47,0.8496608311446175,0.8214024923385791
48,0.8499379655752225,0.8240470580364941
49,0.8498402131040014,0.8272026515164799
50,0.8499903639813833,0.8275123731212839
51,0.8498956198970334,0.8277272902425002
52,0.8500313286650153,0.8292189941862838
53,0.8499770053959967,0.8319245646920547
54,0.8499705887803445,0.8320994771643315
55,0.8497991134492184,0.8330974285951556
56,0.8497664385298406,0.8344407524166941
57,0.8500819758680829,0.8351307128719014
58,0.8501064592612312,0.8358632472934866
59,0.850216654703252,0.8363077495378458
60,0.8502187003555062,0.8377469291009426
61,0.8502415398876217,0.8382117275065053
62,0.8502771479679612,0.8406920334014547
63,0.8502580552517363,0.8416727988596687
64,0.8502778035608625,0.8422121502595099
65,0.8502989031965659,0.8427555614123824
66,0.8502812399101384,0.8433872768686677
67,0.8502439022976139,0.8435745881484058
68,0.8502710704291454,0.844331572007891
69,0.8502244618665249,0.844120799376154
70,0.8502321637882286,0.844855844715421
71,0.850286129006299,0.8452248374317579
72,0.8502853281391292,0.8457052109964
73,0.8502952209785897,0.8461151526390229
74,0.8503070011030054,0.8455732535450673
75,0.8503069641585808,0.8469233977026273
76,0.8502484749047222,0.8469846845789796
77,0.8502638168638603,0.8464412409069841
78,0.8501944513055795,0.8465301138827555
79,0.8501574964880668,0.8472278063414502
80,0.8501206078684567,0.8477920434727968
81,0.8500578180436831,0.8476377915829048
82,0.8500282534137658,0.8479415797011546
83,0.8501093399965313,0.8477222537883143
84,0.8501515756547918,0.8477628562939273
85,0.8500719134471428,0.8475037878217608
86,0.8501626005200401,0.8469647899826329
87,0.8501798966423357,0.8468919619660382
88,0.8502305861530727,0.8466661419233007
89,0.8502377353578522,0.8480058952469147
90,0.850171746988978,0.8487300190735827
91,0.8502422629299089,0.8491335736757494
92,0.8502672673631544,0.849414257251426
93,0.8502701089258506,0.849361955875373
94,0.8502407300797606,0.8492831499793615
95,0.8501371863754196,0.849769449162418
96,0.8501406029312489,0.8497953701999073
97,0.8501166577487427,0.8498458199614758
98,0.8500827667444893,0.8500194735472103
99,0.850045230124431,0.8499963273767595
100,0.8500509261248865,0.8494128020796261
101,0.8499998662390693,0.8496168372220572
102,0.8499716176495439,0.8500656933387796
103,0.8499581403980413,0.8500247113282388
104,0.8499205043731892,0.8498299533137328
105,0.849985185701702,0.8497018830404872
